CellTowerId,DateTime,DbmSignalStrength,Direction,HandsetMake,HandsetModel,Jitter,Latency,Latitude,LocationAccuracy,Longitude,Loss,NetworkGeneration,NetworkOperatorMCCMNC,NetworkOperatorName,NetworkTechnology,SimOperatorMCCMNC,SimOperatorName
LTE:20539928:187:311:480:20480,2018-09-11 16:35:28+00:00,-107.0,Upload,motorola,XT1710-02,11.152914047241211,154.75,40.7541891,22.295000076293945,-74.0014143,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539928:187:311:480:20480,2018-09-11 16:35:31+00:00,-107.0,Download,motorola,XT1710-02,5.32235860824585,132.14999389648438,40.7541891,22.295000076293945,-74.0014143,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539928:187:311:480:20480,2018-09-11 12:00:26+00:00,-102.0,Upload,motorola,XT1710-02,12.999519348144531,123.75,40.7541289,29.010000228881836,-74.0014178,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539928:187:311:480:20480,2018-09-11 12:00:27+00:00,-102.0,Download,motorola,XT1710-02,6.905794620513916,144.89999389648438,40.7541289,29.010000228881836,-74.0014178,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:8962:4162:10,2018-09-13 07:31:10+00:00,-70.0,Upload,Google,Pixel 2 XL,4.576843738555908,130.4499969482422,40.74630781,60.03200149536133,-73.99025787,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 07:31:09+00:00,-70.0,Download,Google,Pixel 2 XL,6.542171001434326,101.0,40.74630781,60.03200149536133,-73.99025787,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 07:30:46+00:00,-69.0,Upload,Google,Pixel 2 XL,4.576843738555908,132.5500030517578,40.74654429,55.74400329589844,-73.99018708,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 07:30:45+00:00,-69.0,Download,Google,Pixel 2 XL,4.794788837432861,115.9000015258789,40.74654429,55.74400329589844,-73.99018708,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 11:14:06+00:00,-67.0,Upload,Google,Pixel 2 XL,4.882622241973877,136.39999389648438,40.74610013,51.45600128173828,-73.99039108,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 11:14:03+00:00,-67.0,Download,Google,Pixel 2 XL,4.407663822174072,120.1500015258789,40.74610013,51.45600128173828,-73.99039108,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 08:27:08+00:00,-68.0,Upload,Google,Pixel 2 XL,7.384274005889893,143.85000610351562,40.74585806,41.80800247192383,-73.98985509,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 08:27:11+00:00,-68.0,Download,Google,Pixel 2 XL,6.786015033721924,119.5,40.74585806,41.80800247192383,-73.98985509,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 08:27:23+00:00,-68.0,Upload,Google,Pixel 2 XL,6.090156078338623,129.10000610351562,40.74576024,52.52799987792969,-73.98994589,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 08:27:32+00:00,-68.0,Download,Google,Pixel 2 XL,7.070183753967285,95.75,40.74576024,52.52799987792969,-73.98994589,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 11:13:46+00:00,-67.0,Download,Google,Pixel 2 XL,5.374941825866699,109.0999984741211,40.74619629,46.09600067138672,-73.99047106,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:4162:10,2018-09-13 11:13:37+00:00,-67.0,Upload,Google,Pixel 2 XL,4.422668933868408,128.8000030517578,40.74619629,46.09600067138672,-73.99047106,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8934:4162:10,2018-09-10 14:10:05+00:00,-96.0,Upload,Google,Pixel 2 XL,7.923856258392334,119.75,40.7540716,19.40999984741211,-73.9875633,0.0,4G,310120,Sprint,LTE,310120,Sprint
CDMA:8934:4162:10,2018-09-10 14:10:12+00:00,-96.0,Download,Google,Pixel 2 XL,5.328226566314697,119.9000015258789,40.7540716,19.40999984741211,-73.9875633,0.0,4G,310120,Sprint,LTE,310120,Sprint
CDMA:8934:4162:10,2018-09-13 12:02:49+00:00,-99.0,Upload,LGE,LG-LS998,4.765501022338867,43.29999923706055,40.75472338,30.016000747680664,-73.98770942,0.0,4G,310120,Sprint,LTE,310120,Sprint
CDMA:8934:4162:10,2018-09-13 12:02:57+00:00,-99.0,Download,LGE,LG-LS998,10.207839965820312,16.0,40.75472338,30.016000747680664,-73.98770942,0.0,4G,310120,Sprint,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 03:56:28+00:00,-52.0,Upload,Google,Pixel 2 XL,2.499500036239624,57.95000076293945,40.7462085,20.089000701904297,-73.9893348,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 03:56:30+00:00,-52.0,Download,Google,Pixel 2 XL,3.853569746017456,29.5,40.7462085,20.089000701904297,-73.9893348,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 04:52:00+00:00,-55.0,Upload,Google,Pixel 2 XL,6.4737935066223145,60.70000076293945,40.74624908,41.80800247192383,-73.99041626,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 04:51:57+00:00,-55.0,Download,Google,Pixel 2 XL,6.287089824676514,19.649999618530273,40.74624908,41.80800247192383,-73.99041626,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 05:48:07+00:00,-56.0,Download,Google,Pixel 2 XL,7.592759609222412,30.5,40.74526549,42.880001068115234,-73.99003166,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 10:26:13+00:00,-58.0,Upload,Google,Pixel 2 XL,0.5567764639854431,56.29999923706055,40.74570888,49.3120002746582,-73.99092757,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 10:26:15+00:00,-58.0,Download,Google,Pixel 2 XL,0.4582575559616089,39.70000076293945,40.74570888,49.3120002746582,-73.99092757,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 10:26:43+00:00,-56.0,Upload,Google,Pixel 2 XL,2.991237163543701,58.04999923706055,40.74586902,43.95199966430664,-73.99025589,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 07:38:36+00:00,-57.0,Upload,Google,Pixel 2 XL,5.593523025512695,57.75,40.74584174,36.448001861572266,-73.99010878,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 08:33:46+00:00,-56.0,Upload,Google,Pixel 2 XL,0.0,67.0,40.74533547,38.592002868652344,-73.98948219,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 08:33:47+00:00,-56.0,Download,Google,Pixel 2 XL,8.071399688720703,14.949999809265137,40.74533547,38.592002868652344,-73.98948219,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 09:30:16+00:00,-59.0,Upload,Google,Pixel 2 XL,11.620993614196777,57.54999923706055,40.74557587,32.15999984741211,-73.99078851,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 09:30:18+00:00,-59.0,Download,Google,Pixel 2 XL,1.8513509035110474,33.150001525878906,40.74557587,32.15999984741211,-73.99078851,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 10:26:43+00:00,-56.0,Download,Google,Pixel 2 XL,6.425535202026367,17.75,40.74586902,43.95199966430664,-73.99025589,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 06:43:07+00:00,-57.0,Upload,Google,Pixel 2 XL,0.3499270975589752,48.85714340209961,40.7454783,50.384002685546875,-73.99064411,0.6499999761581421,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 06:43:11+00:00,-57.0,Download,Google,Pixel 2 XL,2.9664793014526367,28.0,40.7454783,50.384002685546875,-73.99064411,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 07:38:45+00:00,-57.0,Download,Google,Pixel 2 XL,0.9733961224555969,38.04999923706055,40.74584174,36.448001861572266,-73.99010878,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 07:38:16+00:00,-57.0,Upload,Google,Pixel 2 XL,0.5567764639854431,42.70000076293945,40.74589126,52.52799987792969,-73.99013723,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8962:22422:10,2018-09-14 07:38:25+00:00,-57.0,Download,Google,Pixel 2 XL,6.464324951171875,14.75,40.74589126,52.52799987792969,-73.99013723,0.0,4G,310120,Fi Network,LTE,310120,Sprint
LTE:20539926:187:311:480:20480,2018-09-11 12:55:29+00:00,-108.0,Upload,motorola,XT1710-02,7.302567958831787,110.8499984741211,40.7541759,26.48900032043457,-74.0014049,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539926:187:311:480:20480,2018-09-11 12:55:31+00:00,-108.0,Download,motorola,XT1710-02,3.5675621032714844,99.1500015258789,40.7541759,26.48900032043457,-74.0014049,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539926:187:311:480:20480,2018-09-11 13:50:26+00:00,-103.0,Upload,motorola,XT1710-02,8.417243957519531,130.5,40.7541676,28.020999908447266,-74.0014022,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20539926:187:311:480:20480,2018-09-11 13:50:24+00:00,-103.0,Download,motorola,XT1710-02,6.247199535369873,120.3499984741211,40.7541676,28.020999908447266,-74.0014022,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:11706121:85:310:260:22592,2018-09-12 20:09:54+00:00,-97.0,Download,OnePlus,ONEPLUS A6003,4.217523097991943,108.75,40.7548025,25.23200035095215,-73.9911994,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706121:85:310:260:22592,2018-09-12 21:30:26+00:00,-98.0,Upload,OnePlus,ONEPLUS A6003,8.481744766235352,120.4000015258789,40.7547692,23.367000579833984,-73.9912042,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706121:85:310:260:22592,2018-09-12 21:30:23+00:00,-98.0,Download,OnePlus,ONEPLUS A6003,8.80837631225586,87.25,40.7547692,23.367000579833984,-73.9912042,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706121:85:310:260:22592,2018-09-12 21:31:01+00:00,-95.0,Upload,OnePlus,ONEPLUS A6003,6.167657375335693,111.4000015258789,40.7548678,29.753000259399414,-73.9912239,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706121:85:310:260:22592,2018-09-12 21:31:04+00:00,-95.0,Download,OnePlus,ONEPLUS A6003,8.35763168334961,123.5,40.7548678,29.753000259399414,-73.9912239,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706121:85:310:260:22592,2018-09-12 20:09:53+00:00,-97.0,Upload,OnePlus,ONEPLUS A6003,6.8088178634643555,99.80000305175781,40.7548025,25.23200035095215,-73.9911994,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:20692256:281:311:480:20480,2018-09-13 03:34:39+00:00,-87.0,Upload,Google,Pixel 2,6.351968288421631,99.05000305175781,40.75010241,30.016000747680664,-73.99850878,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20692256:281:311:480:20480,2018-09-13 03:34:42+00:00,-87.0,Download,Google,Pixel 2,3.745330333709717,102.6500015258789,40.75010241,30.016000747680664,-73.99850878,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20692256:281:311:480:20480,2018-09-13 03:34:53+00:00,-86.0,Upload,Google,Pixel 2,6.840138912200928,92.75,40.75007803,31.088001251220703,-73.99855925,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20692256:281:311:480:20480,2018-09-13 03:34:51+00:00,-86.0,Download,Google,Pixel 2,3.926612138748169,100.0526351928711,40.75007803,31.088001251220703,-73.99855925,0.05000000074505806,4G,311480,Verizon Wireless,LTE,311480,
LTE:11706120:84:310:260:22592,2018-09-15 22:44:43+00:00,-60.0,Upload,samsung,SM-G960U,8.255301475524902,46.5,40.75606976,18.224000930786133,-73.99049419,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706120:84:310:260:22592,2018-09-15 22:44:44+00:00,-60.0,Download,samsung,SM-G960U,2.937260627746582,35.150001525878906,40.75606976,18.224000930786133,-73.99049419,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698696:358:310:260:22592,2018-09-15 18:13:10+00:00,-77.0,Upload,ALCATEL,A574BL,5.9757843017578125,194.6999969482422,40.7577079,500.0,-73.9894306,0.0,4G,310260,HOME,LTE,310260,
LTE:11698696:358:310:260:22592,2018-09-15 18:13:16+00:00,-77.0,Download,ALCATEL,A574BL,5.472659111022949,165.5,40.7577079,500.0,-73.9894306,0.0,4G,310260,HOME,LTE,310260,
WCDMA:157197549:11924:310:410:94,2018-09-14 15:55:21+00:00,-77.0,Upload,samsung,SM-N960U1,17.67561912536621,195.14999389648438,40.7514269,19.836000442504883,-73.9892463,0.0,3G,310410,AT&T,HSPA,310410,
WCDMA:157197549:11924:310:410:94,2018-09-14 15:55:23+00:00,-77.0,Download,samsung,SM-N960U1,6.784357070922852,116.6500015258789,40.7514269,19.836000442504883,-73.9892463,0.0,3G,310410,AT&T,HSPA,310410,
WCDMA:157197549:11924:310:410:94,2018-09-14 16:54:37+00:00,-73.0,Upload,samsung,SM-N960U1,17.73245620727539,145.39999389648438,40.7514304,19.761999130249023,-73.9892418,0.0,4G,310410,AT&T,LTE,310410,
WCDMA:157197549:11924:310:410:94,2018-09-14 16:54:55+00:00,-73.0,Download,samsung,SM-N960U1,3.2695565223693848,158.10000610351562,40.7514304,19.761999130249023,-73.9892418,0.0,4G,310410,AT&T,LTE,310410,
LTE:11706116:273:310:260:22592,2018-09-14 18:47:26+00:00,-70.0,Upload,LGE,LGMS330,22.497722625732422,282.95001220703125,40.75653124,37.0,-73.9905869,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11706116:273:310:260:22592,2018-09-14 18:47:43+00:00,-70.0,Download,LGE,LGMS330,3.6231892108917236,256.3500061035156,40.75653124,37.0,-73.9905869,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:20538390:373:311:480:20480,2018-09-12 13:38:56+00:00,-113.0,Upload,samsung,SM-G920V,8.382123947143555,94.19999694824219,40.7504437,30.0,-73.9940403,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538390:373:311:480:20480,2018-09-12 13:38:57+00:00,-113.0,Download,samsung,SM-G920V,3.634556293487549,101.69999694824219,40.7504437,30.0,-73.9940403,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:8934:22422:10,2018-09-10 23:18:07+00:00,-88.0,Upload,Google,Pixel 2 XL,6.718630790710449,134.39999389648438,40.75458042,9.648000717163086,-73.98793018,0.0,4G,310120,Sprint,LTE,310120,Sprint
CDMA:8934:22422:10,2018-09-10 23:18:12+00:00,-88.0,Download,Google,Pixel 2 XL,8.077592849731445,101.44999694824219,40.75458042,9.648000717163086,-73.98793018,0.0,4G,310120,Sprint,LTE,310120,Sprint
LTE:11706115:145:310:260:22592,2018-09-10 16:24:52+00:00,-93.0,Upload,OnePlus,ONEPLUS A6003,7.7207512855529785,121.30000305175781,40.7548423,48.505001068115234,-73.9912528,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-10 16:24:50+00:00,-93.0,Download,OnePlus,ONEPLUS A6003,4.488596439361572,113.05000305175781,40.7548423,48.505001068115234,-73.9912528,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-10 16:26:20+00:00,-93.0,Upload,OnePlus,ONEPLUS A6003,7.190966606140137,103.69999694824219,40.7546452,29.256999969482422,-73.9911716,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-10 16:26:26+00:00,-93.0,Download,OnePlus,ONEPLUS A6003,3.8209946155548096,102.0,40.7546452,29.256999969482422,-73.9911716,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-10 16:27:04+00:00,-92.0,Upload,OnePlus,ONEPLUS A6003,6.144916534423828,107.19999694824219,40.754833,46.654998779296875,-73.9912161,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-10 16:27:11+00:00,-92.0,Download,OnePlus,ONEPLUS A6003,3.2167530059814453,109.94999694824219,40.754833,46.654998779296875,-73.9912161,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 01:13:56+00:00,-97.0,Upload,OnePlus,ONEPLUS A6003,12.771452903747559,48.70000076293945,40.7547961,24.677000045776367,-73.9912131,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 01:13:59+00:00,-97.0,Download,OnePlus,ONEPLUS A6003,2.7748873233795166,35.0,40.7547961,24.677000045776367,-73.9912131,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-14 20:16:54+00:00,-92.0,Download,OnePlus,ONEPLUS A6003,4.012480735778809,111.0,40.7546916,19.575000762939453,-73.9911618,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-14 20:18:16+00:00,-91.0,Upload,OnePlus,ONEPLUS A6003,5.9321160316467285,112.0999984741211,40.7547547,22.158000946044922,-73.9911715,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-14 20:18:10+00:00,-91.0,Download,OnePlus,ONEPLUS A6003,12.761171340942383,66.44999694824219,40.7547547,22.158000946044922,-73.9911715,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 23:22:18+00:00,-96.0,Download,OnePlus,ONEPLUS A6003,4.112176895141602,94.69999694824219,40.7547649,22.094999313354492,-73.9911808,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 23:21:45+00:00,-92.0,Download,OnePlus,ONEPLUS A6003,3.7265937328338623,107.75,40.7549058,32.61000061035156,-73.9912013,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 00:17:22+00:00,-96.0,Upload,OnePlus,ONEPLUS A6003,5.242852210998535,102.75,40.7547232,20.381000518798828,-73.9911589,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 00:17:58+00:00,-98.0,Upload,OnePlus,ONEPLUS A6003,8.426149368286133,129.0,40.7547751,22.391000747680664,-73.9911686,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 00:17:57+00:00,-98.0,Download,OnePlus,ONEPLUS A6003,3.476708173751831,107.25,40.7547751,22.391000747680664,-73.9911686,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-13 00:17:27+00:00,-96.0,Download,OnePlus,ONEPLUS A6003,4.093897819519043,113.80000305175781,40.7547232,20.381000518798828,-73.9911589,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 22:26:03+00:00,-93.0,Download,OnePlus,ONEPLUS A6003,3.2954514026641846,109.19999694824219,40.7547194,20.072999954223633,-73.9911691,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 22:26:32+00:00,-94.0,Upload,OnePlus,ONEPLUS A6003,7.944180488586426,105.69999694824219,40.7549524,37.87300109863281,-73.9912772,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 22:26:40+00:00,-94.0,Download,OnePlus,ONEPLUS A6003,2.947880506515503,102.0999984741211,40.7549524,37.87300109863281,-73.9912772,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 22:26:02+00:00,-93.0,Upload,OnePlus,ONEPLUS A6003,5.396989822387695,111.6500015258789,40.7547194,20.072999954223633,-73.9911691,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 23:21:43+00:00,-92.0,Upload,OnePlus,ONEPLUS A6003,5.987277984619141,115.05000305175781,40.7549058,32.61000061035156,-73.9912013,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11706115:145:310:260:22592,2018-09-12 23:22:15+00:00,-96.0,Upload,OnePlus,ONEPLUS A6003,6.561059474945068,118.94999694824219,40.7547649,22.094999313354492,-73.9911808,0.0,4G,310260,T-Mobile,LTE,310260,
