CellTowerId,DateTime,DbmSignalStrength,Direction,HandsetMake,HandsetModel,Jitter,Latency,Latitude,LocationAccuracy,Longitude,Loss,NetworkGeneration,NetworkOperatorMCCMNC,NetworkOperatorName,NetworkTechnology,SimOperatorMCCMNC,SimOperatorName
WCDMA:165547628:11977:310:410:420,2018-10-15 19:37:23+00:00,-65.0,Upload,motorola,moto g(6),35.22414016723633,39.599998474121094,40.7566831,20.20599937438965,-73.9904638,0.0,3G,310410,AT&T,HSPAPlus,23420,
WCDMA:165547628:11977:310:410:420,2018-10-15 19:37:26+00:00,-65.0,Download,motorola,moto g(6),3.6318039894104004,5.900000095367432,40.7566831,20.20599937438965,-73.9904638,0.0,3G,310410,AT&T,HSPAPlus,23420,
LTE:11727877:203:310:260:22542,2018-10-15 13:34:41+00:00,-75.0,Upload,samsung,SM-G950U,7.591278076171875,115.1500015258789,40.75348258,60.03200149536133,-73.99311008,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-15 13:34:44+00:00,-75.0,Download,samsung,SM-G950U,30.49995994567871,58.45000076293945,40.75348258,60.03200149536133,-73.99311008,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-15 19:14:57+00:00,-95.0,Download,samsung,SM-G950U,16.15634536743164,81.6500015258789,40.7538307,21.86199951171875,-73.9931176,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-15 19:14:55+00:00,-95.0,Upload,samsung,SM-G950U,8.619019508361816,128.75,40.7538307,21.86199951171875,-73.9931176,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 18:59:21+00:00,-73.0,Upload,samsung,SM-G950U,9.620161056518555,242.5500030517578,40.7536016,21.90999984741211,-73.9929584,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 18:59:26+00:00,-73.0,Download,samsung,SM-G950U,17.027624130249023,197.39999389648438,40.7536016,21.90999984741211,-73.9929584,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 21:46:53+00:00,-87.0,Upload,samsung,SM-G950U,7.7863664627075195,106.6500015258789,40.7536368,20.083999633789062,-73.9929368,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 21:46:53+00:00,-87.0,Download,samsung,SM-G950U,12.706297874450684,100.5,40.7536368,20.083999633789062,-73.9929368,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 16:09:31+00:00,-81.0,Upload,samsung,SM-G950U,7.0941877365112305,123.6500015258789,40.75340631,83.61600494384766,-73.99319034,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 16:09:37+00:00,-81.0,Download,samsung,SM-G950U,7.020505905151367,181.75,40.75340631,83.61600494384766,-73.99319034,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 18:03:36+00:00,-83.0,Upload,samsung,SM-G950U,10.131139755249023,139.39999389648438,40.75291762,77.18400573730469,-73.99249873,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727877:203:310:260:22542,2018-10-17 18:03:38+00:00,-83.0,Download,samsung,SM-G950U,3.2954514026641846,108.80000305175781,40.75291762,77.18400573730469,-73.99249873,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 20:50:09+00:00,-89.0,Upload,samsung,SM-G950U,8.963676452636719,119.55000305175781,40.75350291,43.95199966430664,-73.99331997,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 20:50:09+00:00,-89.0,Download,samsung,SM-G950U,17.58827781677246,70.05000305175781,40.75350291,43.95199966430664,-73.99331997,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 14:10:10+00:00,-91.0,Upload,samsung,SM-G950U,8.481008529663086,134.35000610351562,40.75385696,115.7760009765625,-73.99275813,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 14:10:12+00:00,-91.0,Download,samsung,SM-G950U,34.58073806762695,59.349998474121094,40.75385696,115.7760009765625,-73.99275813,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 18:04:01+00:00,-94.0,Upload,samsung,SM-G950U,7.091544151306152,99.0999984741211,40.75306987,103.98400115966797,-73.9926345,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 18:04:07+00:00,-94.0,Download,samsung,SM-G950U,16.905250549316406,77.25,40.75306987,103.98400115966797,-73.9926345,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 20:50:24+00:00,-91.0,Upload,samsung,SM-G950U,6.596210956573486,91.69999694824219,40.75350508,69.68000030517578,-73.99331045,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 20:50:27+00:00,-91.0,Download,samsung,SM-G950U,4.661276817321777,120.3499984741211,40.75350508,69.68000030517578,-73.99331045,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 14:09:40+00:00,-90.0,Upload,samsung,SM-G950U,6.190920829772949,115.1500015258789,40.75347257,75.04000091552734,-73.99303956,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-17 14:09:43+00:00,-90.0,Download,samsung,SM-G950U,31.471057891845703,87.6500015258789,40.75347257,75.04000091552734,-73.99303956,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 20:27:33+00:00,-91.0,Upload,samsung,SM-G950U,7.364780902862549,101.5999984741211,40.75344722,86.83200073242188,-73.99227852,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 20:27:36+00:00,-91.0,Download,samsung,SM-G950U,5.25452184677124,106.69999694824219,40.75344722,86.83200073242188,-73.99227852,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 20:27:47+00:00,-91.0,Upload,samsung,SM-G950U,8.071399688720703,96.44999694824219,40.75348581,67.53600311279297,-73.9922106,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 20:27:50+00:00,-91.0,Download,samsung,SM-G950U,13.292479515075684,74.0999984741211,40.75348581,67.53600311279297,-73.9922106,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 17:18:09+00:00,-91.0,Upload,samsung,SM-G950U,30.44437599182129,143.8000030517578,40.75337743,84.68800354003906,-73.99308244,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 17:18:27+00:00,-91.0,Download,samsung,SM-G950U,4.685082912445068,108.5,40.75337743,84.68800354003906,-73.99308244,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 16:21:46+00:00,-93.0,Upload,samsung,SM-G950U,8.37496280670166,121.4000015258789,40.7538184,21.784000396728516,-73.9931271,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 16:21:49+00:00,-93.0,Download,samsung,SM-G950U,31.650394439697266,57.04999923706055,40.7538184,21.784000396728516,-73.9931271,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 14:30:19+00:00,-91.0,Upload,samsung,SM-G950U,7.378854751586914,136.9499969482422,40.75425531,101.84000396728516,-73.99277229,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 14:30:36+00:00,-92.0,Download,samsung,SM-G950U,4.475209712982178,95.6500015258789,40.75375363,55.74400329589844,-73.99290979,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 14:30:22+00:00,-91.0,Download,samsung,SM-G950U,15.37075138092041,72.19999694824219,40.75425531,101.84000396728516,-73.99277229,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 14:30:33+00:00,-92.0,Upload,samsung,SM-G950U,5.045790195465088,103.19999694824219,40.75375363,55.74400329589844,-73.99290979,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 13:34:18+00:00,-92.0,Upload,samsung,SM-G950U,6.854925155639648,154.10000610351562,40.75364237,13.93600082397461,-73.99304074,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727874:319:310:260:22542,2018-10-15 13:34:24+00:00,-92.0,Download,samsung,SM-G950U,11.135079383850098,119.0999984741211,40.75364237,13.93600082397461,-73.99304074,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 00:12:23+00:00,-82.0,Upload,LGE,LG-TP260,6.151422500610352,124.5999984741211,40.7532133,20.02400016784668,-73.9929973,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 00:12:58+00:00,-82.0,Upload,LGE,LG-TP260,5.696270942687988,120.94999694824219,40.753203,20.108999252319336,-73.9929976,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 00:13:01+00:00,-82.0,Download,LGE,LG-TP260,28.79665756225586,63.04999923706055,40.753203,20.108999252319336,-73.9929976,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 00:12:26+00:00,-82.0,Download,LGE,LG-TP260,29.75970458984375,50.599998474121094,40.7532133,20.02400016784668,-73.9929973,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 20:23:39+00:00,-94.0,Download,samsung,SM-G950U,15.127706527709961,80.44999694824219,40.7538382,20.305999755859375,-73.9931409,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 20:24:06+00:00,-90.0,Upload,samsung,SM-G950U,7.8326239585876465,139.5,40.7538285,21.6560001373291,-73.9931286,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 20:24:09+00:00,-90.0,Download,samsung,SM-G950U,20.617650985717773,77.75,40.7538285,21.6560001373291,-73.9931286,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 20:27:13+00:00,-91.0,Download,samsung,SM-G950U,20.638797760009766,68.19999694824219,40.75387675,118.99200439453125,-73.99176931,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 21:29:55+00:00,-93.0,Upload,samsung,SM-G950U,8.224809646606445,113.55000305175781,40.753774,21.3799991607666,-73.9930347,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 21:29:58+00:00,-93.0,Download,samsung,SM-G950U,3.5563323497772217,113.44999694824219,40.753774,21.3799991607666,-73.9930347,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 21:30:20+00:00,-95.0,Upload,samsung,SM-G950U,30.379104614257812,57.099998474121094,40.75349274,61.104000091552734,-73.99272501,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727926:237:310:260:22542,2018-10-15 21:30:23+00:00,-95.0,Download,samsung,SM-G950U,22.1903133392334,68.69999694824219,40.75349274,61.104000091552734,-73.99272501,0.0,4G,310260,T-Mobile,LTE,310260,
CDMA:667:22:4,2018-10-16 02:58:28+00:00,-89.0,Upload,HTC,HTC6545LVW,34.6393928527832,180.25,40.7450718,21.66200065612793,-73.9881161,0.0,4G,3107,3107,LTE,311480,
CDMA:667:22:4,2018-10-16 02:58:30+00:00,-89.0,Download,HTC,HTC6545LVW,4.023679733276367,111.0999984741211,40.7450718,21.66200065612793,-73.9881161,0.0,4G,3107,3107,LTE,311480,
LTE:11681800:407:310:260:22554,2018-10-16 20:03:23+00:00,-73.0,Upload,ZTE,Z981,8.719374656677246,116.6500015258789,40.75642603,26.0,-74.00510505,0.0,3G,310260,MetroPCS,Unknown,310260,
LTE:11681800:407:310:260:22554,2018-10-16 20:03:25+00:00,-73.0,Download,ZTE,Z981,23.180810928344727,62.5,40.75642603,26.0,-74.00510505,0.0,3G,310260,MetroPCS,Unknown,310260,
LTE:20612130:86:311:480:20481,2018-10-17 13:48:37+00:00,-87.0,Upload,samsung,SM-G930V,14.362799644470215,148.10000610351562,40.7568295,36.448001861572266,-73.99287185,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20612130:86:311:480:20481,2018-10-17 13:48:37+00:00,-87.0,Download,samsung,SM-G930V,3.7586567401885986,114.1500015258789,40.7568295,36.448001861572266,-73.99287185,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:4870:22:4,2018-10-15 15:30:32+00:00,-87.0,Upload,Google,Pixel 2,6.159545421600342,126.4000015258789,40.7527615,19.516000747680664,-73.9990425,0.0,4G,311480,Verizon,LTE,311480,
CDMA:4870:22:4,2018-10-15 15:30:35+00:00,-87.0,Download,Google,Pixel 2,3.884263038635254,112.25,40.7527615,19.516000747680664,-73.9990425,0.0,4G,311480,Verizon,LTE,311480,
LTE:262247691:490:311:480:20730,2018-10-16 20:19:41+00:00,-82.0,Upload,Google,Pixel,121.7117919921875,299.20001220703125,40.7535205,19.132999420166016,-73.9994976,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:262247691:490:311:480:20730,2018-10-16 20:19:44+00:00,-82.0,Download,Google,Pixel,4.607331275939941,125.3499984741211,40.7535205,19.132999420166016,-73.9994976,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:9008:22422:10,2018-10-16 22:08:59+00:00,-90.0,Download,Google,Pixel 2,5.346961975097656,134.10000610351562,40.7481671,19.836999893188477,-73.9912521,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:9008:22422:10,2018-10-16 22:08:10+00:00,-90.0,Upload,Google,Pixel 2,11.646780967712402,123.55000305175781,40.7481671,19.81100082397461,-73.9912526,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:9008:22422:10,2018-10-16 22:08:13+00:00,-90.0,Download,Google,Pixel 2,4.345974922180176,125.25,40.7481671,19.81100082397461,-73.9912526,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:9008:22422:10,2018-10-16 22:08:56+00:00,-90.0,Upload,Google,Pixel 2,7.027801990509033,148.89999389648438,40.7481671,19.836999893188477,-73.9912521,0.0,4G,310120,Fi Network,LTE,310120,Sprint
LTE:20585752:358:311:480:20480,2018-10-17 16:04:46+00:00,-103.0,Upload,motorola,XT1710-02,6.609841346740723,111.9000015258789,40.7533703,19.732999801635742,-73.9931866,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585752:358:311:480:20480,2018-10-17 16:04:48+00:00,-103.0,Download,motorola,XT1710-02,3.9430317878723145,97.94999694824219,40.7533703,19.732999801635742,-73.9931866,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585752:358:311:480:20480,2018-10-17 16:15:45+00:00,-103.0,Download,motorola,XT1710-02,10.3192777633667,111.25,40.7533576,19.365999221801758,-73.9931991,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585752:358:311:480:20480,2018-10-17 18:45:06+00:00,-109.0,Upload,motorola,Moto E (4),8.299849510192871,130.25,40.7533801,19.86199951171875,-73.9905335,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585752:358:311:480:20480,2018-10-17 18:45:09+00:00,-109.0,Download,motorola,Moto E (4),3.6314597129821777,105.25,40.7533801,19.86199951171875,-73.9905335,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 18:34:25+00:00,-104.0,Download,motorola,Moto E (4),5.783381462097168,107.44999694824219,40.7535938,400.0,-73.9908998,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 15:09:36+00:00,-103.0,Download,motorola,XT1710-02,3.6231892108917236,103.3499984741211,40.7533708,19.825000762939453,-73.993185,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 16:15:50+00:00,-98.0,Upload,motorola,XT1710-02,7.039886474609375,101.19999694824219,40.7533767,20.17300033569336,-73.9931737,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 16:16:26+00:00,-94.0,Upload,motorola,XT1710-02,6.573431491851807,94.30000305175781,40.7533642,19.509000778198242,-73.9931926,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 16:15:53+00:00,-98.0,Download,motorola,XT1710-02,3.802630662918091,103.80000305175781,40.7533767,20.17300033569336,-73.9931737,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 16:16:29+00:00,-94.0,Download,motorola,XT1710-02,3.6728734970092773,99.9000015258789,40.7533642,19.509000778198242,-73.9931926,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 18:34:22+00:00,-104.0,Upload,motorola,Moto E (4),8.157665252685547,120.94999694824219,40.7535938,400.0,-73.9908998,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 14:45:20+00:00,-103.0,Download,motorola,XT1710-02,4.0509257316589355,119.30000305175781,40.7533677,19.80299949645996,-73.9931888,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 14:59:51+00:00,-103.0,Download,motorola,XT1710-02,5.258326530456543,104.5,40.7533693,19.777999877929688,-73.9931878,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 14:59:33+00:00,-103.0,Download,motorola,XT1710-02,4.237924098968506,100.80000305175781,40.7533713,19.836000442504883,-73.993189,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20585750:358:311:480:20480,2018-10-17 14:59:48+00:00,-103.0,Upload,motorola,XT1710-02,6.618156909942627,96.0,40.7533693,19.777999877929688,-73.9931878,0.0,4G,311480,Verizon Wireless,LTE,311480,
